ID	pair	pairing_type	inter_vs_intra	dvh	D.line	D.generation	D.epd	D.colony	mmp	M.line	M.generation	M.epd	M.colony	rate	yield	source	used.model	picked.model	measure	avg.rate	sd.rate	avg.yield	sd.yield
163	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.017991347	0.496667117	Jess	logistic	logistic	OD600	0.018391176	0.004883258	0.505722783	0.018382546
164	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.026250652	0.5027142	Jess	logistic	logistic	OD600	0.018391176	0.004883258	0.505722783	0.018382546
165	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.019429612	0.486193261	Jess	logistic	logistic	OD600	0.018391176	0.004883258	0.505722783	0.018382546
166	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.0237557	0.495693476	Jess	logistic	logistic	OD600	0.018391176	0.004883258	0.505722783	0.018382546
173	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.012798379	0.562145894	Jess	gompertz	gompertz	OD600	0.017566772	0.005013433	0.534478103	0.036270501
174	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.01670441	0.536207073	Jess	gompertz	gompertz	OD600	0.017566772	0.005013433	0.534478103	0.036270501
175	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.010038882	0.612294155	Jess	gompertz	gompertz	OD600	0.017566772	0.005013433	0.534478103	0.036270501
176	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.016382768	0.5153549	Jess	gompertz	gompertz	OD600	0.017566772	0.005013433	0.534478103	0.036270501
177	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.017484921	0.51695546	Jess	gompertz	gompertz	OD600	0.017566772	0.005013433	0.534478103	0.036270501
178	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.025461132	0.516863802	Jess	gompertz	gompertz	OD600	0.017566772	0.005013433	0.534478103	0.036270501
179	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.018514483	0.50808851	Jess	gompertz	gompertz	OD600	0.017566772	0.005013433	0.534478103	0.036270501
180	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.023149201	0.507915031	Jess	gompertz	gompertz	OD600	0.017566772	0.005013433	0.534478103	0.036270501
186	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.028573032	0.50320358	Jess	spline	spline	OD600	0.025405707	0.009691873	0.491402781	0.01071214
187	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.018806886	0.499910623	Jess	spline	spline	OD600	0.025405707	0.009691873	0.491402781	0.01071214
188	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.048042183	0.49273612	Jess	spline	spline	OD600	0.025405707	0.009691873	0.491402781	0.01071214
189	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.01890734	0.475981751	Jess	spline	spline	OD600	0.025405707	0.009691873	0.491402781	0.01071214
190	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.021317705	0.484556585	Jess	spline	spline	OD600	0.025405707	0.009691873	0.491402781	0.01071214
191	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.02427392	0.50327	Jess	spline	spline	OD600	0.025405707	0.009691873	0.491402781	0.01071214
192	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.020379221	0.478670915	Jess	spline	spline	OD600	0.025405707	0.009691873	0.491402781	0.01071214
193	UE3.152.09.D03 & UE3.152.09.M03	Dev_Mev	D9_M9	UE3.152.09.D03	UE3	152	9	D03	UE3.152.09.M03	UE3	152	9	M03	0.022945369	0.492892671	Jess	spline	spline	OD600	0.025405707	0.009691873	0.491402781	0.01071214
nejc-1	UA3.152.03.D01& UA3.152.03.M01	Dev_Mev	D3_M3_N	UA3.152.03.D01	UE3	152	3	D01	UA3.152.03.M01	UE3	152	3	M01	0.034929791	0.518806024	UA3.152.03.D01	UA3.152.03.M01	Ev_Ev_pairing					
nejc-2	UA3.152.03.D01& UA3.152.03.M01	Dev_Mev	D3_M3_N	UA3.152.03.D01	UE3	152	3	D01	UA3.152.03.M01	UE3	152	3	M01	0.034141776	0.529260721	UA3.152.03.D01	UA3.152.03.M01	Ev_Ev_pairing					
nejc-3	UA3.152.03.D01& UA3.152.03.M01	Dev_Mev	D3_M3_N	UA3.152.03.D01	UE3	152	3	D01	UA3.152.03.M01	UE3	152	3	M01	0.035052706	0.529829789	UA3.152.03.D01	UA3.152.03.M01	Ev_Ev_pairing					
nejc-4	UA3.152.03.D01& UA3.152.03.M01	Dev_Mev	D3_M3_N	UA3.152.03.D01	UE3	152	3	D01	UA3.152.03.M01	UE3	152	3	M01	0.036731966	0.512950903	UA3.152.03.D01	UA3.152.03.M01	Ev_Ev_pairing					
nejc-5	UA3.152.03.D02& UA3.152.03.M02	Dev_Mev	D3_M3_N	UA3.152.03.D02	UE3	152	3	D02	UA3.152.03.M02	UE3	152	3	M02	0.037293194	0.543373181	UA3.152.03.D02	UA3.152.03.M02	Ev_Ev_pairing					
nejc-6	UA3.152.03.D02& UA3.152.03.M02	Dev_Mev	D3_M3_N	UA3.152.03.D02	UE3	152	3	D02	UA3.152.03.M02	UE3	152	3	M02	0.036811053	0.531934877	UA3.152.03.D02	UA3.152.03.M02	Ev_Ev_pairing					
nejc-7	UA3.152.03.D02& UA3.152.03.M02	Dev_Mev	D3_M3_N	UA3.152.03.D02	UE3	152	3	D02	UA3.152.03.M02	UE3	152	3	M02	0.03610148	0.518852201	UA3.152.03.D02	UA3.152.03.M02	Ev_Ev_pairing					
nejc-8	UA3.152.03.D03& UA3.152.03.M03	Dev_Mev	D3_M3_N	UA3.152.03.D03	UE3	152	3	D03	UA3.152.03.M03	UE3	152	3	M03	0.037634716	0.514612554	UA3.152.03.D03	UA3.152.03.M03	Ev_Ev_pairing					
nejc-9	UA3.152.03.D03& UA3.152.03.M03	Dev_Mev	D3_M3_N	UA3.152.03.D03	UE3	152	3	D03	UA3.152.03.M03	UE3	152	3	M03	0.038233092	0.503938062	UA3.152.03.D03	UA3.152.03.M03	Ev_Ev_pairing					
nejc-10	UA3.152.03.D03& UA3.152.03.M03	Dev_Mev	D3_M3_N	UA3.152.03.D03	UE3	152	3	D03	UA3.152.03.M03	UE3	152	3	M03	0.036357211	0.506233598	UA3.152.03.D03	UA3.152.03.M03	Ev_Ev_pairing					
nejc-11	UA3.152.03.D03& UA3.152.03.M03	Dev_Mev	D3_M3_N	UA3.152.03.D03	UE3	152	3	D03	UA3.152.03.M03	UE3	152	3	M03	0.037354701	0.511930701	UA3.152.03.D03	UA3.152.03.M03	Ev_Ev_pairing					
nejc-12	UA3.152.03.D01& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D01	UE3	152	3	D01	WT.0.*.M01	UE3	152	M	M01	0.006204437	0.145790287	UA3.152.03.D01	WT.0.*.M01	WT_Mmp_pairing					
nejc-13	UA3.152.03.D01& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D01	UE3	152	3	D01	WT.0.*.M01	UE3	152	M	M01	0.017163646	0.37857748	UA3.152.03.D01	WT.0.*.M01	WT_Mmp_pairing					
nejc-14	UA3.152.03.D01& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D01	UE3	152	3	D01	WT.0.*.M01	UE3	152	M	M01	0.0176272	0.388101909	UA3.152.03.D01	WT.0.*.M01	WT_Mmp_pairing					
nejc-15	UA3.152.03.D01& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D01	UE3	152	3	D01	WT.0.*.M01	UE3	152	M	M01	0.01688129	0.38840081	UA3.152.03.D01	WT.0.*.M01	WT_Mmp_pairing					
nejc-16	UA3.152.03.D02& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D02	UE3	152	3	D02	WT.0.*.M01	UE3	152	M	M01	0.018132925	0.390723235	UA3.152.03.D02	WT.0.*.M01	WT_Mmp_pairing					
nejc-17	UA3.152.03.D02& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D02	UE3	152	3	D02	WT.0.*.M01	UE3	152	M	M01	0.022887667	0.392658066	UA3.152.03.D02	WT.0.*.M01	WT_Mmp_pairing					
nejc-18	UA3.152.03.D02& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D02	UE3	152	3	D02	WT.0.*.M01	UE3	152	M	M01	0.021085917	0.388145395	UA3.152.03.D02	WT.0.*.M01	WT_Mmp_pairing					
nejc-19	UA3.152.03.D02& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D02	UE3	152	3	D02	WT.0.*.M01	UE3	152	M	M01	0.018569385	0.39372792	UA3.152.03.D02	WT.0.*.M01	WT_Mmp_pairing					
nejc-20	UA3.152.03.D03& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D03	UE3	152	3	D03	WT.0.*.M01	UE3	152	M	M01	0.023974163	0.413222343	UA3.152.03.D03	WT.0.*.M01	WT_Mmp_pairing					
nejc-21	UA3.152.03.D03& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D03	UE3	152	3	D03	WT.0.*.M01	UE3	152	M	M01	0.027119943	0.407806963	UA3.152.03.D03	WT.0.*.M01	WT_Mmp_pairing					
nejc-22	UA3.152.03.D03& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D03	UE3	152	3	D03	WT.0.*.M01	UE3	152	M	M01	0.023743316	0.410599521	UA3.152.03.D03	WT.0.*.M01	WT_Mmp_pairing					
nejc-23	UA3.152.03.D03& WT.0.*.M01	Dev_Man	D3_M0_N	UA3.152.03.D03	UE3	152	3	D03	WT.0.*.M01	UE3	152	M	M01	0.02629632	0.406243583	UA3.152.03.D03	WT.0.*.M01	WT_Mmp_pairing					
nejc-24	UA3.152.09.D01& UA3.152.09.M01	Dev_Mev	D9_M9_N	UA3.152.09.D01	UE3	152	9	D01	UA3.152.09.M01	UE3	152	9	M01	0.037468176	0.498967666	UA3.152.09.D01	UA3.152.09.M01	Ev_Ev_pairing					
nejc-25	UA3.152.09.D01& UA3.152.09.M01	Dev_Mev	D9_M9_N	UA3.152.09.D01	UE3	152	9	D01	UA3.152.09.M01	UE3	152	9	M01	0.034786535	0.509110621	UA3.152.09.D01	UA3.152.09.M01	Ev_Ev_pairing					
nejc-26	UA3.152.09.D01& UA3.152.09.M01	Dev_Mev	D9_M9_N	UA3.152.09.D01	UE3	152	9	D01	UA3.152.09.M01	UE3	152	9	M01	0.028858317	0.493810364	UA3.152.09.D01	UA3.152.09.M01	Ev_Ev_pairing					
nejc-27	UA3.152.09.D02& UA3.152.09.M02	Dev_Mev	D9_M9_N	UA3.152.09.D02	UE3	152	9	D02	UA3.152.09.M02	UE3	152	9	M02	0.026874139	0.511860164	UA3.152.09.D02	UA3.152.09.M02	Ev_Ev_pairing					
nejc-28	UA3.152.09.D02& UA3.152.09.M02	Dev_Mev	D9_M9_N	UA3.152.09.D02	UE3	152	9	D02	UA3.152.09.M02	UE3	152	9	M02	0.022006506	0.492991602	UA3.152.09.D02	UA3.152.09.M02	Ev_Ev_pairing					
nejc-29	UA3.152.09.D02& UA3.152.09.M02	Dev_Mev	D9_M9_N	UA3.152.09.D02	UE3	152	9	D02	UA3.152.09.M02	UE3	152	9	M02	0.022678588	0.50766822	UA3.152.09.D02	UA3.152.09.M02	Ev_Ev_pairing					
nejc-30	UA3.152.09.D02& UA3.152.09.M02	Dev_Mev	D9_M9_N	UA3.152.09.D02	UE3	152	9	D02	UA3.152.09.M02	UE3	152	9	M02	0.025321405	0.490461363	UA3.152.09.D02	UA3.152.09.M02	Ev_Ev_pairing					
nejc-31	UA3.152.09.D03& UA3.152.09.M03	Dev_Mev	D9_M9_N	UA3.152.09.D03	UE3	152	9	D03	UA3.152.09.M03	UE3	152	9	M03	0.023458005	0.489533541	UA3.152.09.D03	UA3.152.09.M03	Ev_Ev_pairing					
nejc-32	UA3.152.09.D03& UA3.152.09.M03	Dev_Mev	D9_M9_N	UA3.152.09.D03	UE3	152	9	D03	UA3.152.09.M03	UE3	152	9	M03	0.023786449	0.490137719	UA3.152.09.D03	UA3.152.09.M03	Ev_Ev_pairing					
nejc-33	UA3.152.09.D03& UA3.152.09.M03	Dev_Mev	D9_M9_N	UA3.152.09.D03	UE3	152	9	D03	UA3.152.09.M03	UE3	152	9	M03	0.023106204	0.453567172	UA3.152.09.D03	UA3.152.09.M03	Ev_Ev_pairing					
nejc-34	UA3.152.09.D01& WT.0.*.M01	Dev_Man	D9_M0_N	UA3.152.09.D01	UE3	152	9	D01	WT.0.*.M01	UE3	152	M	M01	0.017331082	0.37474092	UA3.152.09.D01	WT.0.*.M01	WT_Mmp_pairing					
nejc-35	UA3.152.09.D01& WT.0.*.M01	Dev_Man	D9_M0_N	UA3.152.09.D01	UE3	152	9	D01	WT.0.*.M01	UE3	152	M	M01	0.018471361	0.390278194	UA3.152.09.D01	WT.0.*.M01	WT_Mmp_pairing					
nejc-36	UA3.152.09.D01& WT.0.*.M01	Dev_Man	D9_M0_N	UA3.152.09.D01	UE3	152	9	D01	WT.0.*.M01	UE3	152	M	M01	0.016609237	0.358637462	UA3.152.09.D01	WT.0.*.M01	WT_Mmp_pairing					
nejc-37	UA3.152.09.D01& WT.0.*.M01	Dev_Man	D9_M0_N	UA3.152.09.D01	UE3	152	9	D01	WT.0.*.M01	UE3	152	M	M01	0.007842077	0.30738472	UA3.152.09.D01	WT.0.*.M01	WT_Mmp_pairing					
nejc-38	UA3.152.09.D01& WT.0.*.M01	Dev_Man	D9_M0_N	UA3.152.09.D01	UE3	152	9	D01	WT.0.*.M01	UE3	152	M	M01	0.009194585	0.304280285	UA3.152.09.D01	WT.0.*.M01	WT_Mmp_pairing					
